TransactionNo,Items,DateTime,Daypart,DayType
9481,Hostess Muffin,2017-06-04 13:30:07,Afternoon,Weekday
9481,Campbell's Soup,2017-06-04 13:30:07,Afternoon,Weekday
9482,Subway Sub of the Day Sandwich,2017-06-04 13:40:57,Afternoon,Weekday
9482,Starbucks Dark Roast Coffee Beans,2017-06-04 13:40:57,Afternoon,Weekday
9483,Starbucks Dark Roast Coffee Beans,2017-06-04 13:52:26,Afternoon,Weekday
9483,Tiffin Box,2017-06-04 13:52:26,Afternoon,Weekday
9484,Starbucks Dark Roast Coffee Beans,2017-06-04 13:53:23,Afternoon,Weekday
9484,Subway Sub of the Day Sandwich,2017-06-04 13:53:23,Afternoon,Weekday
9485,Farm House,2017-06-04 13:58:10,Afternoon,Weekday
9485,Coca-Cola,2017-06-04 13:58:10,Afternoon,Weekday
9485,Campbell's Soup,2017-06-04 13:58:10,Afternoon,Weekday
9486,Starbucks Dark Roast Coffee Beans,2017-06-04 14:02:13,Afternoon,Weekday
9486,Tiffin Box,2017-06-04 14:02:13,Afternoon,Weekday
9487,Subway Sub of the Day Sandwich,2017-06-04 14:03:53,Afternoon,Weekday
9488,Subway Sub of the Day Sandwich,2017-06-04 14:05:53,Afternoon,Weekday
9488,Starbucks Dark Roast Coffee Beans,2017-06-04 14:05:53,Afternoon,Weekday
9488,Wonder Bread,2017-06-04 14:05:53,Afternoon,Weekday
9489,Lipton Ice Tea,2017-06-04 14:09:39,Afternoon,Weekday
9489,Starbucks Dark Roast Coffee Beans,2017-06-04 14:09:39,Afternoon,Weekday
9489,Truffles,2017-06-04 14:09:39,Afternoon,Weekday
9490,Starbucks Dark Roast Coffee Beans,2017-06-04 14:14:01,Afternoon,Weekday
9491,Lipton Ice Tea,2017-06-04 14:19:13,Afternoon,Weekday
9491,Subway Sub of the Day Sandwich,2017-06-04 14:19:13,Afternoon,Weekday
9491,Subway Sub of the Day Sandwich,2017-06-04 14:19:13,Afternoon,Weekday
9492,Subway Sub of the Day Sandwich,2017-06-04 14:28:23,Afternoon,Weekday
9492,Subway Sub of the Day Sandwich,2017-06-04 14:28:23,Afternoon,Weekday
9492,Coca-Cola,2017-06-04 14:28:23,Afternoon,Weekday
9492,Smoothies,2017-06-04 14:28:23,Afternoon,Weekday
9492,Wonder Bread,2017-06-04 14:28:23,Afternoon,Weekday
9492,Starbucks Dark Roast Coffee Beans,2017-06-04 14:28:23,Afternoon,Weekday
9492,La Patisserie Alfajores,2017-06-04 14:28:23,Afternoon,Weekday
9492,Crisps,2017-06-04 14:28:23,Afternoon,Weekday
9493,Starbucks Dark Roast Coffee Beans,2017-06-04 14:46:07,Afternoon,Weekday
9493,Starbucks Dark Roast Coffee Beans,2017-06-04 14:46:07,Afternoon,Weekday
9493,Starbucks Dark Roast Coffee Beans,2017-06-04 14:46:07,Afternoon,Weekday
9493,Oroweat Toast,2017-06-04 14:46:07,Afternoon,Weekday
9493,Simply Fresh Organic Salad,2017-06-04 14:46:07,Afternoon,Weekday
9494,Lipton Ice Tea,2017-06-04 14:52:04,Afternoon,Weekday
9494,Hostess Muffin,2017-06-04 14:52:04,Afternoon,Weekday
9494,Wonder Bread,2017-06-04 14:52:04,Afternoon,Weekday
9494,Campbell's Soup,2017-06-04 14:52:04,Afternoon,Weekday
9495,Wonder Bread,2017-06-04 14:54:40,Afternoon,Weekday
9495,Tiffin Box,2017-06-04 14:54:40,Afternoon,Weekday
9496,Oroweat Toast,2017-06-04 15:03:26,Afternoon,Weekday
9496,Wonder Bread,2017-06-04 15:03:26,Afternoon,Weekday
9497,Starbucks Dark Roast Coffee Beans,2017-06-04 15:09:01,Afternoon,Weekday
9497,Subway Sub of the Day Sandwich,2017-06-04 15:09:01,Afternoon,Weekday
9498,Coca-Cola,2017-06-04 15:35:08,Afternoon,Weekday
9499,Tropicana Orange Juice,2017-06-04 16:03:20,Afternoon,Weekday
9499,Starbucks Dark Roast Coffee Beans,2017-06-04 16:03:20,Afternoon,Weekday
9499,Chip's Ahoy Chocolate Chip Cookies,2017-06-04 16:03:20,Afternoon,Weekday
9500,La Patisserie Alfajores,2017-06-04 16:18:43,Afternoon,Weekday
9500,Wonder Bread,2017-06-04 16:18:43,Afternoon,Weekday
9501,Wonder Bread,2017-06-04 16:53:18,Afternoon,Weekday
9501,Mineral water,2017-06-04 16:53:18,Afternoon,Weekday
9501,Hostess Muffin,2017-06-04 16:53:18,Afternoon,Weekday
9501,Betty Crocker Cake Mix,2017-06-04 16:53:18,Afternoon,Weekday
9502,Lipton Ice Tea,2017-06-04 17:00:07,Evening,Weekday
9502,Tiffin Box,2017-06-04 17:00:07,Evening,Weekday
9503,Lipton Ice Tea,2017-06-04 17:14:08,Evening,Weekday
9503,Chip's Ahoy Chocolate Chip Cookies,2017-06-04 17:14:08,Evening,Weekday
9504,Starbucks Dark Roast Coffee Beans,2017-07-04 08:26:56,Morning,Weekday
9505,Wonder Bread,2017-07-04 08:41:29,Morning,Weekday
9505,Baker's Treat Danish Pastry,2017-07-04 08:41:29,Morning,Weekday
9506,Starbucks Dark Roast Coffee Beans,2017-07-04 08:47:29,Morning,Weekday
9506,Starbucks Dark Roast Coffee Beans,2017-07-04 08:47:29,Morning,Weekday
9506,Medialunas Argentinian Croissant,2017-07-04 08:47:29,Morning,Weekday
9506,Chip's Ahoy Chocolate Chip Cookies,2017-07-04 08:47:29,Morning,Weekday
9506,Tiffin Box,2017-07-04 08:47:29,Morning,Weekday
9506,Oroweat Toast,2017-07-04 08:47:29,Morning,Weekday
9507,Starbucks Dark Roast Coffee Beans,2017-07-04 08:57:19,Morning,Weekday
9507,Lipton Ice Tea,2017-07-04 08:57:19,Morning,Weekday
9508,Starbucks Dark Roast Coffee Beans,2017-07-04 09:07:38,Morning,Weekday
9509,Starbucks Dark Roast Coffee Beans,2017-07-04 09:08:09,Morning,Weekday
9509,Medialunas Argentinian Croissant,2017-07-04 09:08:09,Morning,Weekday
9510,Starbucks Dark Roast Coffee Beans,2017-07-04 09:14:59,Morning,Weekday
9510,Wonder Bread,2017-07-04 09:14:59,Morning,Weekday
9510,Chip's Ahoy Chocolate Chip Cookies,2017-07-04 09:14:59,Morning,Weekday
9511,Starbucks Dark Roast Coffee Beans,2017-07-04 09:18:08,Morning,Weekday
9512,Lipton Ice Tea,2017-07-04 09:56:40,Morning,Weekday
9512,Betty Crocker Cake Mix,2017-07-04 09:56:40,Morning,Weekday
9512,Wonder Bread,2017-07-04 09:56:40,Morning,Weekday
9513,Wonder Bread,2017-07-04 10:24:47,Morning,Weekday
9513,Wonder Bread,2017-07-04 10:24:47,Morning,Weekday
9513,Wonder Bread,2017-07-04 10:24:47,Morning,Weekday
9516,Starbucks Dark Roast Coffee Beans,2017-07-04 10:44:29,Morning,Weekday
9516,Medialunas Argentinian Croissant,2017-07-04 10:44:29,Morning,Weekday
9516,Baker's Treat Danish Pastry,2017-07-04 10:44:29,Morning,Weekday
9516,Wonder Bread,2017-07-04 10:44:29,Morning,Weekday
9517,Chip's Ahoy Chocolate Chip Cookies,2017-07-04 10:53:58,Morning,Weekday
9517,Wonder Bread,2017-07-04 10:53:58,Morning,Weekday
9517,Wonder Bread,2017-07-04 10:53:58,Morning,Weekday
9518,Starbucks Dark Roast Coffee Beans,2017-07-04 10:58:06,Morning,Weekday
9518,Chip's Ahoy Chocolate Chip Cookies,2017-07-04 10:58:06,Morning,Weekday
9519,Lipton Ice Tea,2017-07-04 10:58:47,Morning,Weekday
9519,Tropicana Orange Juice,2017-07-04 10:58:47,Morning,Weekday
9519,Hostess Muffin,2017-07-04 10:58:47,Morning,Weekday
9520,Wonder Bread,2017-07-04 11:00:26,Morning,Weekday
9520,Starbucks Dark Roast Coffee Beans,2017-07-04 11:00:26,Morning,Weekday
9521,Starbucks Dark Roast Coffee Beans,2017-07-04 11:01:31,Morning,Weekday
9522,Starbucks Dark Roast Coffee Beans,2017-07-04 11:13:41,Morning,Weekday
9523,Starbucks Dark Roast Coffee Beans,2017-07-04 12:05:43,Afternoon,Weekday
9523,Oroweat Toast,2017-07-04 12:05:43,Afternoon,Weekday
9524,Starbucks Dark Roast Coffee Beans,2017-07-04 12:31:50,Afternoon,Weekday
9524,Oroweat Toast,2017-07-04 12:31:50,Afternoon,Weekday
9525,Starbucks Dark Roast Coffee Beans,2017-07-04 12:32:48,Afternoon,Weekday
9525,Oroweat Toast,2017-07-04 12:32:48,Afternoon,Weekday
9526,Wonder Bread,2017-07-04 12:40:24,Afternoon,Weekday
9527,Starbucks Dark Roast Coffee Beans,2017-07-04 12:44:51,Afternoon,Weekday
9527,Campbell's Soup,2017-07-04 12:44:51,Afternoon,Weekday
9528,Starbucks Dark Roast Coffee Beans,2017-07-04 13:01:51,Afternoon,Weekday
9529,Coca-Cola,2017-07-04 13:06:01,Afternoon,Weekday
9529,Campbell's Soup,2017-07-04 13:06:01,Afternoon,Weekday
9529,Subway Sub of the Day Sandwich,2017-07-04 13:06:01,Afternoon,Weekday
9529,Lipton Ice Tea,2017-07-04 13:06:01,Afternoon,Weekday
9529,Mineral water,2017-07-04 13:06:01,Afternoon,Weekday
9530,Campbell's Soup,2017-07-04 13:06:52,Afternoon,Weekday
9531,Starbucks Dark Roast Coffee Beans,2017-07-04 13:14:10,Afternoon,Weekday
9532,Wonder Bread,2017-07-04 13:19:11,Afternoon,Weekday
9533,Baguette,2017-07-04 13:39:11,Afternoon,Weekday
9533,Wonder Bread,2017-07-04 13:39:11,Afternoon,Weekday
9533,Starbucks Dark Roast Coffee Beans,2017-07-04 13:39:11,Afternoon,Weekday
9533,Starbucks Dark Roast Coffee Beans,2017-07-04 13:39:11,Afternoon,Weekday
9534,Coca-Cola,2017-07-04 13:45:41,Afternoon,Weekday
9534,Tropicana Orange Juice,2017-07-04 13:45:41,Afternoon,Weekday
9534,Truffles,2017-07-04 13:45:41,Afternoon,Weekday
9534,Simply Fresh Organic Salad,2017-07-04 13:45:41,Afternoon,Weekday
9534,Starbucks Dark Roast Coffee Beans,2017-07-04 13:45:41,Afternoon,Weekday
9534,Betty Crocker Cake Mix,2017-07-04 13:45:41,Afternoon,Weekday
9534,Subway Sub of the Day Sandwich,2017-07-04 13:45:41,Afternoon,Weekday
9534,Chicken Stew,2017-07-04 13:45:41,Afternoon,Weekday
9534,La Patisserie Alfajores,2017-07-04 13:45:41,Afternoon,Weekday
9535,Tiffin Box,2017-07-04 13:46:25,Afternoon,Weekday
9535,Lipton Ice Tea,2017-07-04 13:46:25,Afternoon,Weekday
9536,Truffles,2017-07-04 14:04:11,Afternoon,Weekday
9536,Chicken Stew,2017-07-04 14:04:11,Afternoon,Weekday
9537,Starbucks Dark Roast Coffee Beans,2017-07-04 14:07:23,Afternoon,Weekday
9538,Starbucks Dark Roast Coffee Beans,2017-07-04 14:41:23,Afternoon,Weekday
9539,Subway Sub of the Day Sandwich,2017-07-04 14:50:02,Afternoon,Weekday
9539,Mineral water,2017-07-04 14:50:02,Afternoon,Weekday
9540,Starbucks Dark Roast Coffee Beans,2017-07-04 15:01:28,Afternoon,Weekday
9541,Starbucks Dark Roast Coffee Beans,2017-07-04 15:12:03,Afternoon,Weekday
9542,Chip's Ahoy Chocolate Chip Cookies,2017-07-04 15:23:37,Afternoon,Weekday
9543,Wonder Bread,2017-07-04 15:26:07,Afternoon,Weekday
9543,Betty Crocker Cake Mix,2017-07-04 15:26:07,Afternoon,Weekday
9543,Tiffin Box,2017-07-04 15:26:07,Afternoon,Weekday
9544,Betty Crocker Cake Mix,2017-07-04 15:26:46,Afternoon,Weekday
9544,Hostess Muffin,2017-07-04 15:26:46,Afternoon,Weekday
9544,La Patisserie Alfajores,2017-07-04 15:26:46,Afternoon,Weekday
9545,Twinings Scone,2017-07-04 15:44:15,Afternoon,Weekday
9545,Lipton Ice Tea,2017-07-04 15:44:15,Afternoon,Weekday
9546,Starbucks Dark Roast Coffee Beans,2017-07-04 15:56:41,Afternoon,Weekday
9546,Twinings Scone,2017-07-04 15:56:41,Afternoon,Weekday
9547,Coca-Cola,2017-07-04 16:09:47,Afternoon,Weekday
9548,Starbucks Dark Roast Coffee Beans,2017-07-04 16:29:52,Afternoon,Weekday
9548,Starbucks Dark Roast Coffee Beans,2017-07-04 16:29:52,Afternoon,Weekday
9548,La Patisserie Alfajores,2017-07-04 16:29:52,Afternoon,Weekday
9549,Wonder Bread,2017-07-04 16:37:48,Afternoon,Weekday
9550,Chicken Stew,2017-07-04 17:30:07,Evening,Weekday
9550,Subway Sub of the Day Sandwich,2017-07-04 17:30:07,Evening,Weekday
9551,Wonder Bread,2017-08-04 08:23:46,Morning,Weekend
9551,Baker's Treat Danish Pastry,2017-08-04 08:23:46,Morning,Weekend
9552,Farm House,2017-08-04 08:25:07,Morning,Weekend
9553,Wonder Bread,2017-08-04 08:33:09,Morning,Weekend
9554,Wonder Bread,2017-08-04 08:54:26,Morning,Weekend
9554,Starbucks Dark Roast Coffee Beans,2017-08-04 08:54:26,Morning,Weekend
9555,Argentina Night,2017-08-04 08:58:19,Morning,Weekend
9556,Argentina Night,2017-08-04 08:59:00,Morning,Weekend
9557,Wonder Bread,2017-08-04 08:59:37,Morning,Weekend
9558,Baker's Treat Danish Pastry,2017-08-04 09:09:47,Morning,Weekend
9558,La Patisserie Alfajores,2017-08-04 09:09:47,Morning,Weekend
9559,Betty Crocker Cake Mix,2017-08-04 09:10:47,Morning,Weekend
9559,Hot chocolate,2017-08-04 09:10:47,Morning,Weekend
9559,Starbucks Dark Roast Coffee Beans,2017-08-04 09:10:47,Morning,Weekend
9560,Wonder Bread,2017-08-04 09:18:55,Morning,Weekend
9561,Wonder Bread,2017-08-04 09:19:34,Morning,Weekend
9561,Baker's Treat Danish Pastry,2017-08-04 09:19:34,Morning,Weekend
9561,Honey,2017-08-04 09:19:34,Morning,Weekend
9562,Simply Fresh Organic Salad,2017-08-04 09:24:00,Morning,Weekend
9562,Extra Salami or Feta,2017-08-04 09:24:00,Morning,Weekend
9562,Starbucks Dark Roast Coffee Beans,2017-08-04 09:24:00,Morning,Weekend
9562,Wonder Bread,2017-08-04 09:24:00,Morning,Weekend
9563,Starbucks Dark Roast Coffee Beans,2017-08-04 09:24:50,Morning,Weekend
9563,Hostess Muffin,2017-08-04 09:24:50,Morning,Weekend
9563,Baguette,2017-08-04 09:24:50,Morning,Weekend
9564,Wonder Bread,2017-08-04 09:25:14,Morning,Weekend
9565,Baker's Treat Danish Pastry,2017-08-04 09:25:49,Morning,Weekend
9566,Farm House,2017-08-04 09:43:35,Morning,Weekend
9566,Farm House,2017-08-04 09:43:35,Morning,Weekend
9567,Wonder Bread,2017-08-04 09:48:32,Morning,Weekend
9567,Baguette,2017-08-04 09:48:32,Morning,Weekend
9567,Scandinavian,2017-08-04 09:48:32,Morning,Weekend
9568,Starbucks Dark Roast Coffee Beans,2017-08-04 09:55:58,Morning,Weekend
9568,Hostess Muffin,2017-08-04 09:55:58,Morning,Weekend
9568,Wonder Bread,2017-08-04 09:55:58,Morning,Weekend
9569,Wonder Bread,2017-08-04 10:10:25,Morning,Weekend
9569,Wonder Bread,2017-08-04 10:10:25,Morning,Weekend
9570,Betty Crocker Cake Mix,2017-08-04 10:13:55,Morning,Weekend
9570,La Patisserie Alfajores,2017-08-04 10:13:55,Morning,Weekend
9570,Starbucks Dark Roast Coffee Beans,2017-08-04 10:13:55,Morning,Weekend
9571,Starbucks Dark Roast Coffee Beans,2017-08-04 10:21:21,Morning,Weekend
9571,Hostess Muffin,2017-08-04 10:21:21,Morning,Weekend
9572,Wonder Bread,2017-08-04 10:23:55,Morning,Weekend
9573,Starbucks Dark Roast Coffee Beans,2017-08-04 10:30:17,Morning,Weekend
9573,Tropicana Orange Juice,2017-08-04 10:30:17,Morning,Weekend
9574,Starbucks Dark Roast Coffee Beans,2017-08-04 10:33:51,Morning,Weekend
9574,Spanish Brunch Café,2017-08-04 10:33:51,Morning,Weekend
9574,The Nomad,2017-08-04 10:33:51,Morning,Weekend
9574,Ghirardelli Brownie,2017-08-04 10:33:51,Morning,Weekend
9574,Chip's Ahoy Chocolate Chip Cookies,2017-08-04 10:33:51,Morning,Weekend
9575,Baker's Treat Danish Pastry,2017-08-04 10:35:37,Morning,Weekend
9575,Starbucks Dark Roast Coffee Beans,2017-08-04 10:35:37,Morning,Weekend
9576,Wonder Bread,2017-08-04 10:36:49,Morning,Weekend
9576,Starbucks Dark Roast Coffee Beans,2017-08-04 10:36:49,Morning,Weekend
9576,Subway Sub of the Day Sandwich,2017-08-04 10:36:49,Morning,Weekend
9576,Spanish Brunch Café,2017-08-04 10:36:49,Morning,Weekend
9576,Wonder Bread,2017-08-04 10:36:49,Morning,Weekend
9577,Wonder Bread,2017-08-04 10:39:09,Morning,Weekend
9578,Lipton Ice Tea,2017-08-04 10:43:56,Morning,Weekend
9578,Granola,2017-08-04 10:43:56,Morning,Weekend
9578,Afternoon with the baker,2017-08-04 10:43:56,Morning,Weekend
9578,Argentina Night,2017-08-04 10:43:56,Morning,Weekend
9579,Afternoon with the baker,2017-08-04 10:44:44,Morning,Weekend
9579,Argentina Night,2017-08-04 10:44:44,Morning,Weekend
9579,Lipton Ice Tea,2017-08-04 10:44:44,Morning,Weekend
9580,Truffles,2017-08-04 10:48:43,Morning,Weekend
9580,Starbucks Dark Roast Coffee Beans,2017-08-04 10:48:43,Morning,Weekend
9580,The Nomad,2017-08-04 10:48:43,Morning,Weekend
9581,Baguette,2017-08-04 10:50:13,Morning,Weekend
9582,Baker's Treat Danish Pastry,2017-08-04 10:51:11,Morning,Weekend
9583,Starbucks Dark Roast Coffee Beans,2017-08-04 11:04:05,Morning,Weekend
9584,Starbucks Dark Roast Coffee Beans,2017-08-04 11:04:46,Morning,Weekend
9584,Twinings Scone,2017-08-04 11:04:46,Morning,Weekend
9584,La Patisserie Alfajores,2017-08-04 11:04:46,Morning,Weekend
9585,Starbucks Dark Roast Coffee Beans,2017-08-04 11:07:38,Morning,Weekend
9585,Truffles,2017-08-04 11:07:38,Morning,Weekend
9585,Baker's Treat Danish Pastry,2017-08-04 11:07:38,Morning,Weekend
9586,Baguette,2017-08-04 11:27:08,Morning,Weekend
9586,Scandinavian,2017-08-04 11:27:08,Morning,Weekend
9586,Betty Crocker Cake Mix,2017-08-04 11:27:08,Morning,Weekend
9586,Christmas common,2017-08-04 11:27:08,Morning,Weekend
9587,Starbucks Dark Roast Coffee Beans,2017-08-04 11:28:11,Morning,Weekend
9587,Tacos/Fajita,2017-08-04 11:28:11,Morning,Weekend
9587,Betty Crocker Cake Mix,2017-08-04 11:28:11,Morning,Weekend
9588,Wonder Bread,2017-08-04 11:39:13,Morning,Weekend
9588,Starbucks Dark Roast Coffee Beans,2017-08-04 11:39:13,Morning,Weekend
9588,Chip's Ahoy Chocolate Chip Cookies,2017-08-04 11:39:13,Morning,Weekend
9588,Twinings Scone,2017-08-04 11:39:13,Morning,Weekend
9589,Starbucks Dark Roast Coffee Beans,2017-08-04 11:51:16,Morning,Weekend
9590,Starbucks Dark Roast Coffee Beans,2017-08-04 11:54:22,Morning,Weekend
9590,Lipton Ice Tea,2017-08-04 11:54:22,Morning,Weekend
9590,Smoothies,2017-08-04 11:54:22,Morning,Weekend
9590,Spanish Brunch Café,2017-08-04 11:54:22,Morning,Weekend
9590,The Nomad,2017-08-04 11:54:22,Morning,Weekend
9591,Wonder Bread,2017-08-04 12:06:07,Afternoon,Weekend
9592,Starbucks Dark Roast Coffee Beans,2017-08-04 12:10:49,Afternoon,Weekend
9593,Ghirardelli Brownie,2017-08-04 12:14:40,Afternoon,Weekend
9593,Hostess Muffin,2017-08-04 12:14:40,Afternoon,Weekend
9594,Wonder Bread,2017-08-04 12:32:00,Afternoon,Weekend
9595,Subway Sub of the Day Sandwich,2017-08-04 12:32:33,Afternoon,Weekend
9596,Starbucks Dark Roast Coffee Beans,2017-08-04 12:36:05,Afternoon,Weekend
9597,Wonder Bread,2017-08-04 12:47:36,Afternoon,Weekend
9598,Starbucks Dark Roast Coffee Beans,2017-08-04 12:49:53,Afternoon,Weekend
9598,Coca-Cola,2017-08-04 12:49:53,Afternoon,Weekend
9598,Tacos/Fajita,2017-08-04 12:49:53,Afternoon,Weekend
9599,Subway Sub of the Day Sandwich,2017-08-04 12:58:25,Afternoon,Weekend
9599,Spanish Brunch Café,2017-08-04 12:58:25,Afternoon,Weekend
9599,Lipton Ice Tea,2017-08-04 12:58:25,Afternoon,Weekend
9599,Tropicana Orange Juice,2017-08-04 12:58:25,Afternoon,Weekend
9600,Starbucks Dark Roast Coffee Beans,2017-08-04 13:08:16,Afternoon,Weekend
9601,Wonder Bread,2017-08-04 13:12:32,Afternoon,Weekend
9601,Starbucks Dark Roast Coffee Beans,2017-08-04 13:12:32,Afternoon,Weekend
9601,Lipton Ice Tea,2017-08-04 13:12:32,Afternoon,Weekend
9601,Betty Crocker Cake Mix,2017-08-04 13:12:32,Afternoon,Weekend
9602,Truffles,2017-08-04 13:15:34,Afternoon,Weekend
9602,Tacos/Fajita,2017-08-04 13:15:34,Afternoon,Weekend
9602,Wonder Bread,2017-08-04 13:15:34,Afternoon,Weekend
9602,Betty Crocker Cake Mix,2017-08-04 13:15:34,Afternoon,Weekend
9603,Betty Crocker Cake Mix,2017-08-04 13:21:07,Afternoon,Weekend
9604,Subway Sub of the Day Sandwich,2017-08-04 13:32:04,Afternoon,Weekend
9604,Tropicana Orange Juice,2017-08-04 13:32:04,Afternoon,Weekend
9604,Starbucks Dark Roast Coffee Beans,2017-08-04 13:32:04,Afternoon,Weekend
9605,Tropicana Orange Juice,2017-08-04 13:50:39,Afternoon,Weekend
9605,Truffles,2017-08-04 13:50:39,Afternoon,Weekend
9605,Wonder Bread,2017-08-04 13:50:39,Afternoon,Weekend
9605,La Patisserie Alfajores,2017-08-04 13:50:39,Afternoon,Weekend
9605,Tacos/Fajita,2017-08-04 13:50:39,Afternoon,Weekend
9606,Wonder Bread,2017-08-04 14:02:22,Afternoon,Weekend
9607,Wonder Bread,2017-08-04 14:06:50,Afternoon,Weekend
9607,Smucker's Jam,2017-08-04 14:06:50,Afternoon,Weekend
9608,Starbucks Dark Roast Coffee Beans,2017-08-04 14:10:12,Afternoon,Weekend
9609,Starbucks Dark Roast Coffee Beans,2017-08-04 14:24:42,Afternoon,Weekend
9609,Starbucks Dark Roast Coffee Beans,2017-08-04 14:24:42,Afternoon,Weekend
9609,Ghirardelli Brownie,2017-08-04 14:24:42,Afternoon,Weekend
9610,The Nomad,2017-08-04 14:34:11,Afternoon,Weekend
9611,Starbucks Dark Roast Coffee Beans,2017-08-04 14:37:12,Afternoon,Weekend
9611,Twinings Scone,2017-08-04 14:37:12,Afternoon,Weekend
9612,Lipton Ice Tea,2017-08-04 14:38:01,Afternoon,Weekend
9612,Tropicana Orange Juice,2017-08-04 14:38:01,Afternoon,Weekend
9612,Tacos/Fajita,2017-08-04 14:38:01,Afternoon,Weekend
9613,Tacos/Fajita,2017-08-04 14:39:01,Afternoon,Weekend
9613,Tropicana Orange Juice,2017-08-04 14:39:01,Afternoon,Weekend
9614,Wonder Bread,2017-08-04 14:50:22,Afternoon,Weekend
9614,Tacos/Fajita,2017-08-04 14:50:22,Afternoon,Weekend
9615,Scandinavian,2017-08-04 14:58:20,Afternoon,Weekend
9616,Tacos/Fajita,2017-08-04 15:00:50,Afternoon,Weekend
9616,Lipton Ice Tea,2017-08-04 15:00:50,Afternoon,Weekend
9616,Starbucks Dark Roast Coffee Beans,2017-08-04 15:00:50,Afternoon,Weekend
9616,Betty Crocker Cake Mix,2017-08-04 15:00:50,Afternoon,Weekend
9616,Honey,2017-08-04 15:00:50,Afternoon,Weekend
9617,Wonder Bread,2017-08-04 15:03:00,Afternoon,Weekend
9617,Starbucks Dark Roast Coffee Beans,2017-08-04 15:03:00,Afternoon,Weekend
9617,Subway Sub of the Day Sandwich,2017-08-04 15:03:00,Afternoon,Weekend
9617,Subway Sub of the Day Sandwich,2017-08-04 15:03:00,Afternoon,Weekend
9618,Starbucks Dark Roast Coffee Beans,2017-08-04 15:04:45,Afternoon,Weekend
9618,Tropicana Orange Juice,2017-08-04 15:04:45,Afternoon,Weekend
9618,Betty Crocker Cake Mix,2017-08-04 15:04:45,Afternoon,Weekend
9618,Betty Crocker Cake Mix,2017-08-04 15:04:45,Afternoon,Weekend
9619,Wonder Bread,2017-08-04 15:08:14,Afternoon,Weekend
9619,Scandinavian,2017-08-04 15:08:14,Afternoon,Weekend
9621,Scandinavian,2017-08-04 15:35:26,Afternoon,Weekend
9622,Coca-Cola,2017-08-04 15:40:26,Afternoon,Weekend
9622,Truffles,2017-08-04 15:40:26,Afternoon,Weekend
9622,Ghirardelli Brownie,2017-08-04 15:40:26,Afternoon,Weekend
9623,Starbucks Dark Roast Coffee Beans,2017-08-04 15:44:07,Afternoon,Weekend
9624,Eggs,2017-08-04 15:45:26,Afternoon,Weekend
9624,Cherry me Dried fruit,2017-08-04 15:45:26,Afternoon,Weekend
9625,Honey,2017-08-04 16:01:34,Afternoon,Weekend
9626,Scandinavian,2017-08-04 16:02:06,Afternoon,Weekend
9627,Hot chocolate,2017-08-04 16:05:07,Afternoon,Weekend
9627,Starbucks Dark Roast Coffee Beans,2017-08-04 16:05:07,Afternoon,Weekend
9627,Starbucks Dark Roast Coffee Beans,2017-08-04 16:05:07,Afternoon,Weekend
9627,Betty Crocker Cake Mix,2017-08-04 16:05:07,Afternoon,Weekend
9627,Oroweat Toast,2017-08-04 16:05:07,Afternoon,Weekend
9628,La Patisserie Alfajores,2017-08-04 16:06:48,Afternoon,Weekend
9628,Starbucks Dark Roast Coffee Beans,2017-08-04 16:06:48,Afternoon,Weekend
9628,Lipton Ice Tea,2017-08-04 16:06:48,Afternoon,Weekend
9629,Tropicana Orange Juice,2017-08-04 16:14:28,Afternoon,Weekend
9629,Ghirardelli Brownie,2017-08-04 16:14:28,Afternoon,Weekend
9630,Betty Crocker Cake Mix,2017-08-04 16:16:03,Afternoon,Weekend
9630,Starbucks Dark Roast Coffee Beans,2017-08-04 16:16:03,Afternoon,Weekend
9630,Campbell's Soup,2017-08-04 16:16:03,Afternoon,Weekend
9631,Betty Crocker Cake Mix,2017-08-04 16:24:15,Afternoon,Weekend
9632,Starbucks Dark Roast Coffee Beans,2017-08-04 16:25:09,Afternoon,Weekend
9632,Subway Sub of the Day Sandwich,2017-08-04 16:25:09,Afternoon,Weekend
